time,s_1,s_2,s_3,v_1,v_2,v_3,a_1,a_2,a_3,theta_1,theta_2,theta_3,quaternion_1,quaternion_2,quaternion_3,quaternion_4,dcm_1,dcm_2,dcm_3,dcm_4,dcm_5,dcm_6,dcm_7,dcm_8,dcm_9,w_1,w_2,w_3,alpha_1,alpha_2,alpha_3,force_1,force_2,force_3,moments_1,moments_2,moments_3,control_signal_1,control_signal_2,control_signal_3,angular_momentum,rotational_kinetic_energy
31.76,0,0,0,0,0,0,0,0,0,0.0311724,0.0590098,0.300291,-0.0198157,-0.0268349,-0.149953,-0.98813,0.953588,-0.295283,0.0589756,0.29741,0.954243,-0.0311131,-0.0470899,0.047209,0.997774,-0.000416997,0.00222338,0.414059,0.000969774,0.000147097,0.0130207,0,0,0,1,0,10,1,1,1,318.135,65.8455
31.81,0,0,0,0,0,0,0,0,0,0.0311196,0.0591098,0.321012,-0.0200746,-0.0266817,-0.160183,-0.986523,0.947259,-0.314976,0.0590754,0.317119,0.947877,-0.0310602,-0.046213,0.048156,0.99777,-0.000368393,0.00223018,0.41471,0.00097322,0.000130492,0.0130207,0,0,0,1,0,10,1,1,1,318.635,66.0527
31.86,0,0,0,0,0,0,0,0,0,0.0310669,0.0592098,0.341766,-0.0203329,-0.0265257,-0.170411,-0.984806,0.940513,-0.334564,0.0591752,0.336722,0.941093,-0.0310075,-0.0453154,0.0490885,0.997766,-0.000319625,0.00223615,0.415361,0.000976397,0.000113778,0.0130207,0,0,0,1,0,10,1,1,1,319.134,66.2602
31.91,0,0,0,0,0,0,0,0,0,0.0310144,0.0593098,0.362553,-0.0205907,-0.0263668,-0.180637,-0.982981,0.93335,-0.354039,0.059275,0.35621,0.933893,-0.0309549,-0.0443973,0.0500061,0.997762,-0.000270707,0.00224128,0.416013,0.000979303,9.69567e-05,0.0130208,0,0,0,1,0,10,1,1,1,319.634,66.468
31.96,0,0,0,0,0,0,0,0,0,0.0309619,0.0594098,0.383372,-0.0208478,-0.0262051,-0.190859,-0.981046,0.925772,-0.37339,0.0593748,0.375575,0.926276,-0.0309024,-0.0434589,0.0509083,0.997757,-0.000221654,0.00224556,0.416664,0.000981934,8.00345e-05,0.0130208,0,0,0,1,0,10,1,1,1,320.134,66.6762
32.01,0,0,0,0,0,0,0,0,0,0.0309096,0.0595097,0.404224,-0.0211043,-0.0260405,-0.201076,-0.979002,0.91778,-0.392609,0.0594746,0.394808,0.918246,-0.03085,-0.0425003,0.0517946,0.997753,-0.000172478,0.002249,0.417315,0.000984288,6.30155e-05,0.0130208,0,0,0,1,0,10,1,1,1,320.633,66.8847
32.06,0,0,0,0,0,0,0,0,0,0.0308574,0.0596097,0.425108,-0.0213601,-0.0258731,-0.211288,-0.976848,0.909376,-0.411687,0.0595744,0.413898,0.909802,-0.0307978,-0.0415219,0.0526645,0.997749,-0.000123193,0.00225158,0.417966,0.000986361,4.59042e-05,0.0130208,0,0,0,1,0,10,1,1,1,321.133,67.0935
32.11,0,0,0,0,0,0,0,0,0,0.0308054,0.0597098,0.446025,-0.0216152,-0.0257028,-0.221492,-0.974584,0.900561,-0.430614,0.0596743,0.432837,0.900948,-0.0307456,-0.0405239,0.0535175,0.997744,-7.38144e-05,0.0022533,0.418617,0.000988151,2.87056e-05,0.0130208,0,0,0,1,0,10,1,1,1,321.633,67.3026
32.16,0,0,0,0,0,0,0,0,0,0.0307534,0.0598098,0.466975,-0.0218695,-0.0255297,-0.231688,-0.972209,0.891338,-0.449382,0.0597742,0.451615,0.891685,-0.0306936,-0.0395066,0.0543533,0.99774,-2.43557e-05,0.00225416,0.419268,0.000989655,1.14243e-05,0.0130208,0,0,0,1,0,10,1,1,1,322.132,67.5121
32.21,0,0,0,0,0,0,0,0,0,0.0307015,0.0599099,0.487957,-0.022123,-0.0253537,-0.241874,-0.969724,0.881708,-0.467981,0.0598741,0.470225,0.882015,-0.0306416,-0.0384701,0.0551713,0.997736,2.51685e-05,0.00225415,0.419919,0.00099087,-5.93459e-06,0.0130208,0,0,0,1,0,10,1,1,1,322.632,67.7219
32.26,0,0,0,0,0,0,0,0,0,0.0306498,0.0600101,0.508971,-0.0223757,-0.0251748,-0.25205,-0.967128,0.871674,-0.486402,0.0599741,0.488655,0.871941,-0.0305898,-0.0374149,0.055971,0.997731,7.47439e-05,0.00225328,0.42057,0.000991794,-2.33662e-05,0.0130209,0,0,0,1,0,10,1,1,1,323.132,67.932
32.31,0,0,0,0,0,0,0,0,0,0.0305981,0.0601103,0.530018,-0.0226276,-0.0249931,-0.262213,-0.964421,0.861239,-0.504636,0.0600741,0.506898,0.861465,-0.0305381,-0.0363411,0.0567521,0.997727,0.000124356,0.00225153,0.421221,0.000992424,-4.08655e-05,0.0130209,0,0,0,1,0,10,1,1,1,323.632,68.1425
32.36,0,0,0,0,0,0,0,0,0,0.0305465,0.0602106,0.551098,-0.0228786,-0.0248084,-0.272363,-0.961603,0.850406,-0.522674,0.0601743,0.524944,0.85059,-0.0304864,-0.0352492,0.057514,0.997722,0.000173989,0.0022489,0.421872,0.000992759,-5.84272e-05,0.0130209,0,0,0,1,0,10,1,1,1,324.132,68.3533
32.41,0,0,0,0,0,0,0,0,0,0.030495,0.060311,0.57221,-0.0231286,-0.024621,-0.282498,-0.958673,0.839178,-0.540507,0.0602745,0.542785,0.83932,-0.0304348,-0.0341394,0.0582563,0.997718,0.000223629,0.00224539,0.422523,0.000992794,-7.60463e-05,0.0130209,0,0,0,1,0,10,1,1,1,324.632,68.5644
32.46,0,0,0,0,0,0,0,0,0,0.0304435,0.0604115,0.593355,-0.0233777,-0.0244306,-0.292617,-0.955632,0.827557,-0.558126,0.0603748,0.56041,0.827658,-0.0303833,-0.0330119,0.0589785,0.997713,0.000273261,0.002241,0.423174,0.000992528,-9.37173e-05,0.0130209,0,0,0,1,0,10,1,1,1,325.132,68.7758
32.51,0,0,0,0,0,0,0,0,0,0.0303921,0.0605121,0.614532,-0.0236258,-0.0242374,-0.302719,-0.952479,0.815548,-0.575521,0.0604752,0.577812,0.815606,-0.0303318,-0.0318673,0.0596803,0.997709,0.00032287,0.00223572,0.423825,0.00099196,-0.000111435,0.0130209,0,0,0,1,0,10,1,1,1,325.632,68.9876
32.56,0,0,0,0,0,0,0,0,0,0.0303408,0.0606128,0.635742,-0.0238728,-0.0240413,-0.312802,-0.949214,0.803154,-0.592684,0.0605757,0.59498,0.80317,-0.0302804,-0.0307058,0.0603612,0.997704,0.000372439,0.00222956,0.424476,0.000991086,-0.000129194,0.0130209,0,0,0,1,0,10,1,1,1,326.132,69.1997
32.61,0,0,0,0,0,0,0,0,0,0.0302895,0.0607136,0.656984,-0.0241188,-0.0238424,-0.322866,-0.945837,0.790379,-0.609607,0.0606763,0.611907,0.790352,-0.0302291,-0.0295278,0.0610207,0.9977,0.000421955,0.0022225,0.425127,0.000989905,-0.000146989,0.0130209,0,0,0,1,0,10,1,1,1,326.632,69.4121
32.66,0,0,0,0,0,0,0,0,0,0.0302383,0.0608145,0.678259,-0.0243637,-0.0236406,-0.332908,-0.942348,0.777227,-0.626279,0.060777,0.628583,0.777157,-0.0301778,-0.0283336,0.0616584,0.997695,0.000471402,0.00221456,0.425778,0.000988415,-0.000164813,0.013021,0,0,0,1,0,10,1,1,1,327.132,69.6248
32.71,0,0,0,0,0,0,0,0,0,0.0301871,0.0609156,0.699567,-0.0246074,-0.0234359,-0.342928,-0.938747,0.763702,-0.642692,0.0608779,0.644999,0.763589,-0.0301265,-0.0271236,0.0622739,0.99769,0.000520764,0.00220573,0.426429,0.000986613,-0.000182663,0.013021,0,0,0,1,0,10,1,1,1,327.632,69.8379
32.76,0,0,0,0,0,0,0,0,0,0.0301359,0.0610168,0.720907,-0.0248499,-0.0232284,-0.352925,-0.935033,0.749809,-0.658838,0.060979,0.661147,0.749654,-0.0300753,-0.0258983,0.0628668,0.997686,0.000570025,0.002196,0.42708,0.000984499,-0.000200531,0.013021,0,0,0,1,0,10,1,1,1,328.132,70.0513
32.81,0,0,0,0,0,0,0,0,0,0.0300848,0.0611182,0.74228,-0.0250913,-0.023018,-0.362896,-0.931207,0.735554,-0.674707,0.0610801,0.677018,0.735354,-0.0300241,-0.024658,0.0634367,0.997681,0.00061917,0.00218537,0.427731,0.00098207,-0.000218412,0.013021,0,0,0,1,0,10,1,1,1,328.632,70.265
32.86,0,0,0,0,0,0,0,0,0,0.0300337,0.0612197,0.763685,-0.0253314,-0.0228048,-0.372841,-0.927269,0.72094,-0.690292,0.0611815,0.692603,0.720696,-0.0299729,-0.0234032,0.0639831,0.997677,0.000668183,0.00217386,0.428382,0.000979326,-0.0002363,0.013021,0,0,0,1,0,10,1,1,1,329.132,70.4791
32.91,0,0,0,0,0,0,0,0,0,0.0299825,0.0613214,0.785122,-0.0255702,-0.0225887,-0.382758,-0.923218,0.705972,-0.705583,0.061283,0.707893,0.705685,-0.0299217,-0.0221342,0.0645057,0.997672,0.000717049,0.00216145,0.429033,0.000976263,-0.00025419,0.013021,0,0,0,1,0,10,1,1,1,329.633,70.6935
32.96,0,0,0,0,0,0,0,0,0,0.0299314,0.0614232,0.806593,-0.0258076,-0.0223698,-0.392646,-0.919055,0.690657,-0.720572,0.0613846,0.722881,0.690326,-0.0298705,-0.0208516,0.0650041,0.997667,0.00076575,0.00214814,0.429684,0.000972882,-0.000272075,0.013021,0,0,0,1,0,10,1,1,1,330.133,70.9082
33.01,0,0,0,0,0,0,0,0,0,0.0298802,0.0615253,0.828095,-0.0260437,-0.022148,-0.402504,-0.91478,0.675,-0.735251,0.0614865,0.737558,0.674625,-0.0298193,-0.0195557,0.0654779,0.997662,0.000814272,0.00213394,0.430335,0.000969181,-0.000289949,0.013021,0,0,0,1,0,10,1,1,1,330.633,71.1232
33.06,0,0,0,0,0,0,0,0,0,0.0298291,0.0616275,0.849631,-0.0262785,-0.0219234,-0.41233,-0.910392,0.659007,-0.749611,0.0615885,0.751915,0.658587,-0.029768,-0.018247,0.0659267,0.997658,0.000862598,0.00211885,0.430987,0.000965159,-0.000307807,0.013021,0,0,0,1,0,10,1,1,1,331.134,71.3386
33.11,0,0,0,0,0,0,0,0,0,0.0297779,0.06173,0.871199,-0.0265117,-0.021696,-0.422123,-0.905891,0.642683,-0.763644,0.0616908,0.765945,0.642219,-0.0297168,-0.016926,0.0663502,0.997653,0.000910712,0.00210286,0.431638,0.000960814,-0.000325642,0.0130211,0,0,0,1,0,10,1,1,1,331.634,71.5543
33.16,0,0,0,0,0,0,0,0,0,0.0297266,0.0618326,0.892799,-0.0267435,-0.0214657,-0.431881,-0.901278,0.626036,-0.777342,0.0617932,0.779638,0.625527,-0.0296655,-0.0155931,0.066748,0.997648,0.000958599,0.00208599,0.432289,0.000956146,-0.000343448,0.0130211,0,0,0,1,0,10,1,1,1,332.134,71.7703
33.21,0,0,0,0,0,0,0,0,0,0.0296754,0.0619355,0.914432,-0.0269738,-0.0212326,-0.441604,-0.896553,0.60907,-0.790697,0.0618959,0.792988,0.608517,-0.0296141,-0.0142489,0.0671198,0.997643,0.00100624,0.00206822,0.43294,0.000951153,-0.000361219,0.0130211,0,0,0,1,0,10,1,1,1,332.635,71.9867
33.26,0,0,0,0,0,0,0,0,0,0.029624,0.0620385,0.936098,-0.0272026,-0.0209968,-0.451289,-0.891716,0.591794,-0.803701,0.0619987,0.805986,0.591196,-0.0295627,-0.0128938,0.0674651,0.997638,0.00105362,0.00204957,0.433591,0.000945836,-0.000378948,0.0130211,0,0,0,1,0,10,1,1,1,333.135,72.2034
33.31,0,0,0,0,0,0,0,0,0,0.0295726,0.0621418,0.957796,-0.0274297,-0.0207581,-0.460936,-0.886766,0.574214,-0.816347,0.0621018,0.818624,0.573571,-0.0295112,-0.0115284,0.0677838,0.997633,0.00110073,0.00203003,0.434242,0.000940194,-0.000396629,0.0130211,0,0,0,1,0,10,1,1,1,333.636,72.4204
33.36,0,0,0,0,0,0,0,0,0,0.0295211,0.0622453,0.979527,-0.0276553,-0.0205166,-0.470543,-0.881705,0.556336,-0.828626,0.0622051,0.830895,0.555648,-0.0294596,-0.0101532,0.0680754,0.997629,0.00114754,0.00200961,0.434893,0.000934225,-0.000414256,0.0130211,0,0,0,1,0,10,1,1,1,334.136,72.6377
33.41,0,0,0,0,0,0,0,0,0,0.0294695,0.0623491,1.00129,-0.0278791,-0.0202723,-0.480109,-0.876531,0.538169,-0.840531,0.0623087,0.842792,0.537436,-0.029408,-0.00876861,0.0683397,0.997624,0.00119404,0.00198832,0.435544,0.000927931,-0.000431823,0.0130211,0,0,0,1,0,10,1,1,1,334.637,72.8554
33.46,0,0,0,0,0,0,0,0,0,0.0294178,0.0624531,1.02309,-0.0281013,-0.0200253,-0.489632,-0.871246,0.519719,-0.852055,0.0624125,0.854306,0.518941,-0.0293562,-0.0073753,0.0685763,0.997619,0.00124022,0.00196614,0.436195,0.000921309,-0.000449323,0.0130211,0,0,0,1,0,10,1,1,1,335.137,73.0734
33.51,0,0,0,0,0,0,0,0,0,0.029366,0.0625573,1.04491,-0.0283217,-0.0197755,-0.499111,-0.865849,0.500994,-0.86319,0.0625165,0.86543,0.500172,-0.0293044,-0.00597378,0.068785,0.997614,0.00128605,0.00194309,0.436846,0.000914361,-0.000466749,0.0130211,0,0,0,1,0,10,1,1,1,335.638,73.2917
33.56,0,0,0,0,0,0,0,0,0,0.0293141,0.0626618,1.06678,-0.0285404,-0.0195229,-0.508545,-0.860341,0.482003,-0.873929,0.0626208,0.876158,0.481136,-0.0292524,-0.00456459,0.0689655,0.997609,0.00133153,0.00191918,0.437497,0.000907086,-0.000484095,0.0130211,0,0,0,1,0,10,1,1,1,336.138,73.5104
33.61,0,0,0,0,0,0,0,0,0,0.0292621,0.0627666,1.08867,-0.0287572,-0.0192676,-0.517931,-0.854722,0.462752,-0.884266,0.0627254,0.886482,0.461841,-0.0292003,-0.00314831,0.0691174,0.997604,0.00137663,0.0018944,0.438148,0.000899485,-0.000501354,0.0130211,0,0,0,1,0,10,1,1,1,336.639,73.7294
33.66,0,0,0,0,0,0,0,0,0,0.0292099,0.0628716,1.11059,-0.0289722,-0.0190095,-0.527269,-0.848991,0.443251,-0.894193,0.0628302,0.896396,0.442295,-0.0291481,-0.00172551,0.0692407,0.997598,0.00142134,0.00186876,0.438799,0.000891557,-0.00051852,0.0130211,0,0,0,1,0,10,1,1,1,337.14,73.9487
33.71,0,0,0,0,0,0,0,0,0,0.0291576,0.0629769,1.13255,-0.0291854,-0.0187488,-0.536558,-0.84315,0.423508,-0.903704,0.0629353,0.905892,0.422507,-0.0290957,-0.000296764,0.0693349,0.997593,0.00146565,0.00184226,0.43945,0.000883303,-0.000535587,0.0130211,0,0,0,1,0,10,1,1,1,337.64,74.1683
33.76,0,0,0,0,0,0,0,0,0,0.0291051,0.0630825,1.15454,-0.0293965,-0.0184853,-0.545796,-0.837198,0.403531,-0.912792,0.0630407,0.914965,0.402486,-0.0290431,0.00113733,0.0693998,0.997588,0.00150953,0.00181492,0.440101,0.000874724,-0.000552546,0.0130212,0,0,0,1,0,10,1,1,1,338.141,74.3883
33.81,0,0,0,0,0,0,0,0,0,0.0290524,0.0631884,1.17657,-0.0296058,-0.0182191,-0.554981,-0.831137,0.383329,-0.921451,0.0631463,0.923608,0.38224,-0.0289904,0.00257617,0.0694353,0.997583,0.00155297,0.00178673,0.440752,0.000865819,-0.000569393,0.0130212,0,0,0,1,0,10,1,1,1,338.642,74.6086
33.86,0,0,0,0,0,0,0,0,0,0.0289996,0.0632945,1.19862,-0.029813,-0.0179502,-0.564112,-0.824965,0.362911,-0.929675,0.0632522,0.931815,0.361778,-0.0289374,0.00401915,0.0694411,0.997578,0.00159595,0.0017577,0.441403,0.00085659,-0.00058612,0.0130212,0,0,0,1,0,10,1,1,1,339.143,74.8292
33.91,0,0,0,0,0,0,0,0,0,0.0289465,0.0634009,1.22071,-0.0300181,-0.0176786,-0.573188,-0.818683,0.342286,-0.937457,0.0633585,0.93958,0.341109,-0.0288843,0.00546566,0.069417,0.997573,0.00163846,0.00172784,0.442054,0.000847038,-0.00060272,0.0130212,0,0,0,1,0,10,1,1,1,339.643,75.0501
33.96,0,0,0,0,0,0,0,0,0,0.0288933,0.0635077,1.24284,-0.0302212,-0.0174044,-0.582207,-0.812292,0.321464,-0.944793,0.063465,0.946896,0.320243,-0.028831,0.00691508,0.0693629,0.997568,0.00168049,0.00169716,0.442706,0.000837163,-0.000619187,0.0130212,0,0,0,1,0,10,1,1,1,340.144,75.2714
34.01,0,0,0,0,0,0,0,0,0,0.0288398,0.0636147,1.26499,-0.0304222,-0.0171276,-0.591168,-0.805792,0.300454,-0.951675,0.0635718,0.95376,0.29919,-0.0287774,0.00836677,0.0692785,0.997562,0.00172201,0.00166565,0.443357,0.000826968,-0.000635514,0.0130212,0,0,0,1,0,10,1,1,1,340.645,75.493
34.06,0,0,0,0,0,0,0,0,0,0.0287861,0.063722,1.28718,-0.030621,-0.0168481,-0.60007,-0.799184,0.279265,-0.9581,0.0636789,0.960164,0.277958,-0.0287237,0.0098201,0.0691637,0.997557,0.00176301,0.00163334,0.444008,0.000816452,-0.000651694,0.0130212,0,0,0,1,0,10,1,1,1,341.146,75.7149
34.11,0,0,0,0,0,0,0,0,0,0.0287321,0.0638296,1.3094,-0.0308177,-0.0165659,-0.60891,-0.792467,0.257908,-0.964062,0.0637863,0.966104,0.256558,-0.0286696,0.0112744,0.0690183,0.997552,0.00180347,0.00160022,0.444659,0.000805617,-0.00066772,0.0130212,0,0,0,1,0,10,1,1,1,341.647,75.9372
34.16,0,0,0,0,0,0,0,0,0,0.0286779,0.0639376,1.33165,-0.031012,-0.0162812,-0.617688,-0.785643,0.236392,-0.969555,0.063894,0.971574,0.234999,-0.0286153,0.0127291,0.0688422,0.997546,0.00184338,0.0015663,0.44531,0.000794466,-0.000683586,0.0130212,0,0,0,1,0,10,1,1,1,342.148,76.1598
34.21,0,0,0,0,0,0,0,0,0,0.0286234,0.0640458,1.35393,-0.0312042,-0.0159939,-0.626403,-0.778711,0.214728,-0.974575,0.064002,0.976571,0.213292,-0.0285608,0.0141835,0.0686353,0.997541,0.00188272,0.0015316,0.445961,0.000782999,-0.000699285,0.0130212,0,0,0,1,0,10,1,1,1,342.649,76.3827
34.26,0,0,0,0,0,0,0,0,0,0.0285686,0.0641544,1.37625,-0.031394,-0.0157041,-0.635052,-0.771672,0.192926,-0.979117,0.0641104,0.981089,0.191448,-0.0285059,0.0156368,0.0683975,0.997536,0.00192148,0.00149612,0.446612,0.000771218,-0.000714809,0.0130212,0,0,0,1,0,10,1,1,1,343.15,76.6059
34.31,0,0,0,0,0,0,0,0,0,0.0285135,0.0642632,1.3986,-0.0315815,-0.0154116,-0.643634,-0.764526,0.170995,-0.983177,0.064219,0.985124,0.169476,-0.0284508,0.0170886,0.0681286,0.99753,0.00195964,0.00145986,0.447263,0.000759126,-0.000730153,0.0130212,0,0,0,1,0,10,1,1,1,343.651,76.8295
34.36,0,0,0,0,0,0,0,0,0,0.0284581,0.0643724,1.42098,-0.0317665,-0.0151167,-0.652148,-0.757275,0.148948,-0.98675,0.064328,0.988671,0.147387,-0.0283953,0.018538,0.0678286,0.997525,0.00199718,0.00142285,0.447914,0.000746724,-0.000745309,0.0130212,0,0,0,1,0,10,1,1,1,344.152,77.0534
34.41,0,0,0,0,0,0,0,0,0,0.0284024,0.0644819,1.44339,-0.0319492,-0.0148192,-0.660593,-0.749917,0.126794,-0.989834,0.0644373,0.991728,0.125191,-0.0283396,0.0199845,0.0674975,0.997519,0.0020341,0.00138508,0.448565,0.000734015,-0.000760271,0.0130212,0,0,0,1,0,10,1,1,1,344.653,77.2776
34.46,0,0,0,0,0,0,0,0,0,0.0283463,0.0645918,1.46584,-0.0321294,-0.0145193,-0.668967,-0.742455,0.104544,-0.992423,0.0645469,0.994289,0.102901,-0.0282834,0.0214272,0.0671351,0.997514,0.00207036,0.00134658,0.449216,0.000721001,-0.000775032,0.0130212,0,0,0,1,0,10,1,1,1,345.154,77.5021
34.51,0,0,0,0,0,0,0,0,0,0.0282899,0.0647019,1.48832,-0.0323071,-0.0142168,-0.677269,-0.734888,0.0822093,-0.994516,0.0646568,0.996353,0.0805261,-0.028227,0.0228656,0.0667415,0.997508,0.00210597,0.00130734,0.449867,0.000707685,-0.000789585,0.0130212,0,0,0,1,0,10,1,1,1,345.655,77.727
34.56,0,0,0,0,0,0,0,0,0,0.0282332,0.0648124,1.51083,-0.0324823,-0.013912,-0.685497,-0.727218,0.0598011,-0.996107,0.064767,0.997915,0.058078,-0.0281701,0.0242989,0.0663166,0.997503,0.0021409,0.00126738,0.450518,0.000694068,-0.000803923,0.0130212,0,0,0,1,0,10,1,1,1,346.156,77.9522
34.61,0,0,0,0,0,0,0,0,0,0.028176,0.0649232,1.53338,-0.0326549,-0.0136046,-0.69365,-0.719443,0.0373303,-0.997195,0.0648776,0.998972,0.0355678,-0.0281129,0.0257265,0.0658604,0.997497,0.00217514,0.00122671,0.451169,0.000680155,-0.00081804,0.0130211,0,0,0,1,0,10,1,1,1,346.657,78.1777
34.66,0,0,0,0,0,0,0,0,0,0.0281185,0.0650343,1.55596,-0.0328248,-0.0132949,-0.701726,-0.711566,0.0148085,-0.997776,0.0649885,0.999522,0.013007,-0.0280553,0.0271476,0.0653729,0.997492,0.00220868,0.00118535,0.45182,0.000665947,-0.000831929,0.0130211,0,0,0,1,0,10,1,1,1,347.158,78.4036
34.71,0,0,0,0,0,0,0,0,0,0.0280605,0.0651458,1.57857,-0.0329922,-0.0129828,-0.709724,-0.703587,-0.00775317,-0.997849,0.0650997,0.999562,-0.00959303,-0.0279973,0.0285616,0.0648541,0.997486,0.00224149,0.0011433,0.452471,0.000651449,-0.000845583,0.0130211,0,0,0,1,0,10,1,1,1,347.659,78.6298
34.76,0,0,0,0,0,0,0,0,0,0.0280022,0.0652576,1.60121,-0.0331568,-0.0126683,-0.717643,-0.695506,-0.030343,-0.99741,0.0652113,0.99909,-0.0322208,-0.0279389,0.0299677,0.0643042,0.99748,0.00227357,0.00110057,0.453122,0.000636663,-0.000858995,0.0130211,0,0,0,1,0,10,1,1,1,348.16,78.8563
34.81,0,0,0,0,0,0,0,0,0,0.0279434,0.0653697,1.62388,-0.0333187,-0.0123515,-0.725481,-0.687325,-0.0529494,-0.996458,0.0653231,0.998104,-0.0548646,-0.0278801,0.0313653,0.0637231,0.997475,0.00230491,0.00105718,0.453774,0.000621592,-0.00087216,0.0130211,0,0,0,1,0,10,1,1,1,348.661,79.0831
34.86,0,0,0,0,0,0,0,0,0,0.0278841,0.0654821,1.64659,-0.0334779,-0.0120323,-0.733236,-0.679043,-0.0755607,-0.994992,0.0654353,0.996603,-0.0775127,-0.0278208,0.0327535,0.0631109,0.997469,0.00233548,0.00101314,0.454425,0.00060624,-0.00088507,0.0130211,0,0,0,1,0,10,1,1,1,349.163,79.3103
34.91,0,0,0,0,0,0,0,0,0,0.0278244,0.0655949,1.66933,-0.0336342,-0.0117109,-0.740908,-0.670661,-0.098165,-0.993009,0.0655478,0.994585,-0.100153,-0.027761,0.0341318,0.0624677,0.997463,0.00236527,0.000968465,0.455076,0.000590611,-0.000897719,0.0130211,0,0,0,1,0,10,1,1,1,349.664,79.5378
34.96,0,0,0,0,0,0,0,0,0,0.0277642,0.0657079,1.69211,-0.0337878,-0.0113871,-0.748496,-0.662181,-0.120751,-0.990509,0.0656607,0.992048,-0.122774,-0.0277008,0.0354993,0.0617936,0.997457,0.00239427,0.000923165,0.455727,0.000574709,-0.0009101,0.0130211,0,0,0,1,0,10,1,1,1,350.165,79.7656
35.01,0,0,0,0,0,0,0,0,0,0.0277036,0.0658213,1.71491,-0.0339384,-0.0110612,-0.755996,-0.653602,-0.143305,-0.98749,0.0657738,0.988992,-0.145364,-0.02764,0.0368554,0.0610888,0.997452,0.00242247,0.000877256,0.456378,0.000558537,-0.000922207,0.0130211,0,0,0,1,0,10,1,1,1,350.666,79.9938
35.06,0,0,0,0,0,0,0,0,0,0.0276424,0.0659351,1.73775,-0.0340861,-0.010733,-0.763409,-0.644926,-0.165817,-0.983953,0.0658873,0.985416,-0.167911,-0.0275788,0.0381994,0.0603534,0.997446,0.00244985,0.00083075,0.457029,0.0005421,-0.000934033,0.0130211,0,0,0,1,0,10,1,1,1,351.167,80.2222
35.11,0,0,0,0,0,0,0,0,0,0.0275807,0.0660491,1.76062,-0.0342309,-0.0104026,-0.770733,-0.636153,-0.188274,-0.979896,0.0660011,0.981321,-0.190401,-0.027517,0.0395305,0.0595875,0.99744,0.0024764,0.000783663,0.45768,0.000525402,-0.000945573,0.0130211,0,0,0,1,0,10,1,1,1,351.669,80.451
35.16,0,0,0,0,0,0,0,0,0,0.0275184,0.0661634,1.78352,-0.0343727,-0.01007,-0.777966,-0.627285,-0.210664,-0.97532,0.0661152,0.976705,-0.212824,-0.0274547,0.0408481,0.0587913,0.997434,0.0025021,0.000736008,0.458331,0.000508447,-0.000956819,0.0130211,0,0,0,1,0,10,1,1,1,352.17,80.6802
35.21,0,0,0,0,0,0,0,0,0,0.0274556,0.0662781,1.80646,-0.0345115,-0.00973532,-0.785107,-0.618321,-0.232975,-0.970225,0.0662296,0.971569,-0.235168,-0.0273919,0.0421514,0.057965,0.997428,0.00252695,0.000687802,0.458982,0.00049124,-0.000967766,0.013021,0,0,0,1,0,10,1,1,1,352.671,80.9096
35.26,0,0,0,0,0,0,0,0,0,0.0273923,0.0663931,1.82943,-0.0346473,-0.00939851,-0.792155,-0.609264,-0.255194,-0.964611,0.0663443,0.965913,-0.257419,-0.0273285,0.0434396,0.0571088,0.997422,0.00255093,0.000639057,0.459633,0.000473785,-0.000978407,0.013021,0,0,0,1,0,10,1,1,1,353.172,81.1394
35.31,0,0,0,0,0,0,0,0,0,0.0273283,0.0665083,1.85243,-0.0347799,-0.00905961,-0.799108,-0.600113,-0.27731,-0.958479,0.0664593,0.95974,-0.279565,-0.0272645,0.0447122,0.0562229,0.997417,0.00257403,0.000589792,0.460284,0.000456087,-0.000988736,0.013021,0,0,0,1,0,10,1,1,1,353.674,81.3695
35.36,0,0,0,0,0,0,0,0,0,0.0272638,0.0666239,1.87546,-0.0349094,-0.00871865,-0.805964,-0.590869,-0.299309,-0.951831,0.0665746,0.953048,-0.301595,-0.0271999,0.0459683,0.0553076,0.997411,0.00259624,0.00054002,0.460935,0.000438152,-0.000998748,0.013021,0,0,0,1,0,10,1,1,1,354.175,81.5999
35.41,0,0,0,0,0,0,0,0,0,0.0271987,0.0667398,1.89853,-0.0350357,-0.00837567,-0.812724,-0.581534,-0.321181,-0.944667,0.0666903,0.945841,-0.323495,-0.0271348,0.0472073,0.0543632,0.997405,0.00261754,0.000489759,0.461586,0.000419984,-0.00100844,0.013021,0,0,0,1,0,10,1,1,1,354.676,81.8307
35.46,0,0,0,0,0,0,0,0,0,0.0271329,0.066856,1.92163,-0.0351589,-0.0080307,-0.819385,-0.572109,-0.342911,-0.936989,0.0668062,0.938119,-0.345255,-0.0270689,0.0484284,0.0533899,0.997399,0.00263793,0.000439024,0.462237,0.000401589,-0.00101779,0.013021,0,0,0,1,0,10,1,1,1,355.178,82.0618
35.51,0,0,0,0,0,0,0,0,0,0.0270665,0.0669724,1.94476,-0.0352788,-0.00768375,-0.825945,-0.562593,-0.364489,-0.9288,0.0669224,0.929884,-0.36686,-0.0270025,0.049631,0.0523879,0.997393,0.00265739,0.000387832,0.462888,0.000382971,-0.00102682,0.013021,0,0,0,1,0,10,1,1,1,355.679,82.2932
